Time	Price	% Diff	Action	Trade
08:00:59	8979.8755113276	0.007811801518244589	H
08:01:59	8980.1177626288	0.002697713357997907	S
08:02:59	8978.5438861642	-0.017526234134155372	H
08:03:59	8977.055875972	-0.016572956718427363	B
08:04:59	8977.2711645373	0.0023982090372828124	S
08:05:59	8977.142317857	-0.001435254410146482	H
08:06:59	8977.0683339454	-0.0008241365568231237	H
08:07:59	8976.9146919629	-0.0017114939620060266	H
08:08:59	8976.2352308978	-0.007568982088109377	H
08:09:59	8975.8485094868	-0.004308280710717712	H
08:10:59	8974.5193987359	-0.01480763350110741	B
08:11:59	8975.4286728885	0.010131730872721656	S
08:12:59	8974.3284327579	-0.01225835746344889	H
08:13:59	8973.0677962969	-0.014047139799325325	H
08:14:59	8972.4586628139	-0.00678846406633868	B
08:15:59	8972.6260419131	0.0018654764038392555	S
08:16:59	8970.3689136717	-0.025155715069987837	H
08:17:59	8969.906531371	-0.00515455167062046	B
08:18:59	8971.5353791541	0.01815902738120722	H
08:19:59	8972.2711329677	0.008200979904842247	H
08:20:59	8973.1155411602	0.009411309355067739	S
08:21:59	8971.4756019088	-0.018276141033479246	H
08:22:59	8969.0458942831	-0.027082586338236323	H
08:23:59	8967.5921797519	-0.01620812902881216	H
08:24:59	8966.4749530183	-0.012458491769096658	B
08:25:59	8969.3036179642	0.03154712371050945	S
08:26:59	8968.5869748057	-0.007989953167219108	H
08:27:59	8967.5109962472	-0.011997191547812787	B
08:28:59	8967.6336955388	0.0013682647464974085	H
08:29:59	8968.3345606168	0.007815496281359633	S
08:30:59	8968.282707316	-0.0005781820520786	H
08:31:59	8967.4370727995	-0.009429168817476496	H
08:32:59	8967.3181276003	-0.0013264124212290984	B
08:33:59	8967.5783682765	0.0029021015257487013	S
08:34:59	8967.5243192709	-0.0006027157319344604	H
08:35:59	8967.052260029	-0.00526409770515373	B
08:36:59	8967.6438561385	0.006597442418583825	S
08:37:59	8967.5673535915	-0.0008530952859881972	B
08:38:59	8967.5760718089	9.721942481556958e-05	S
08:39:59	8967.2654270498	-0.0034640883624779215	H
08:40:59	8966.9619541063	-0.0033842306327287073	B
08:41:59	8968.3230685399	0.015179214995730377	S
08:42:59	8967.833626887	-0.0054574489473466405	B
08:43:59	8968.3106750596	0.0053195475345219475	S
08:44:59	8967.6589486899	-0.00726699144703998	H
08:45:59	8967.0606328992	-0.0066719284723336355	H
08:46:59	8966.9698924879	-0.0010119303862796847	B
08:47:59	8967.1537204582	0.002050056736051147	H
08:48:59	8967.1905339185	0.00041053673715371353	S
08:49:59	8966.7692260471	-0.004698326301939604	H
08:50:59	8966.2252198279	-0.006066914464788088	B
08:51:59	8966.4304151512	0.0022885363491270553	H
08:52:59	8966.7543803466	0.0036130899410276164	S
08:53:59	8960.2907293984	-0.07208462141403055	B
08:54:59	8963.9003785724	0.040284955957466055	H
08:55:59	8967.4942763132	0.04009301296332373	H
08:56:59	8969.0986470328	0.01789095894756472	S
08:57:59	8968.1236250385	-0.010870902781545214	B
08:58:59	8969.0055969573	0.009834520081069352	H
08:59:59	8969.5317534957	0.005866386554351498	H
09:00:59	8969.7249514495	0.0021539357807060663	S
09:01:59	8967.9321179008	-0.019987608966869946	B
09:02:59	8968.1053148421	0.0019312918410003253	S
09:03:59	8967.6180985845	-0.005432766905547155	B
09:04:59	8968.4541633787	0.009323153428344765	H
09:05:59	8969.1969046999	0.008281709508352959	H
09:06:59	8969.692154475	0.005521673571917891	S
09:07:59	8969.4497035505	-0.0027030016228610496	B
09:08:59	8970.7088542465	0.01403821569458348	H
09:09:59	8970.9566165628	0.002761903438457951	H
09:10:59	8971.1675168942	0.002350923545996416	H
09:11:59	8971.225670706	0.0006482301405124037	S
09:12:59	8971.0225248175	-0.002264416211985146	B
09:13:59	8971.3759089507	0.0039391734021774795	H
09:14:59	8971.6833297618	0.0034266852065866393	S
09:15:59	8971.3778415736	-0.0034050264256038883	B
09:16:59	8971.4034944905	0.0002859417734162878	H
09:17:59	8971.8503726946	0.004981140402109813	S
09:18:59	8971.4795507675	-0.004133171104010974	B
09:19:59	8971.5083009519	0.0003204620178516922	S
09:20:59	8971.2505965869	-0.0028724753559280355	B
09:21:59	8971.4316120355	0.002017728148940011	H
09:22:59	8971.9227121193	0.005474043664795834	H
09:23:59	8972.3420917213	0.004674355937488691	H
09:24:59	8972.570585914	0.002546650477248015	H
09:25:59	8973.144128972	0.006392182179108472	H
09:26:59	8974.5157432977	0.015285771698130146	S
09:27:59	8974.325928576	-0.002115041380829495	B
09:28:59	8974.542125485	0.0024090601424753503	H
09:29:59	8975.0918481437	0.006125356046169961	H
09:30:59	8975.9364997917	0.009411064112670347	H
09:31:59	8976.1938939952	0.002867602767751495	S
09:32:59	8975.6645007388	-0.005897747560401372	H
09:33:59	8973.7374261926	-0.021469993068940204	H
09:34:59	8973.1805755206	-0.006205337258630512	H
09:35:59	8972.8283836648	-0.003924938909183473	B
09:36:59	8975.0093510224	0.024306353184793916	H
09:37:59	8975.9882564673	0.010907013091742223	H
09:38:59	8976.1762738345	0.0020946703786552112	H
09:39:59	8976.5743317403	0.004434604375575679	H
09:40:59	8977.5112893244	0.010437807892795426	H
09:41:59	8977.6405911498	0.0014402858568809997	H
09:42:59	8977.7135615243	0.000812801245039904	H
09:43:59	8978.3725941422	0.007340762359848125	S
09:44:59	8978.2561050478	-0.001297441080537201	B
09:45:59	8979.4429844602	0.013219487153334125	S
09:46:59	8979.3248580507	-0.0013155204582713136	H
09:47:59	8975.3347750975	-0.04443633587465522	H
09:48:59	8973.8614491813	-0.016415275342020128	H
09:49:59	8972.2840078451	-0.017578177968677455	H
09:50:59	8970.9640045997	-0.014712009163401572	H
09:51:59	8970.4235324068	-0.006024683552666824	H
09:52:59	8970.23271603	-0.002127172436295082	H
09:53:59	8966.235912959	-0.044556291876981305	H
09:54:59	8965.578705973	-0.007329798059979524	H
09:55:59	8965.4993240057	-0.0008854081805900381	B
09:56:59	8968.2351966388	0.030515563430749435	S
09:57:59	8967.4293128641	-0.008985979482356046	H
09:58:59	8966.7264064019	-0.007838438839900807	B
09:59:59	8966.9896548685	0.0029358369450330313	H
10:00:59	8967.3785742168	0.004337234270029846	H
10:01:59	8967.4530849809	0.0008309090943684348	H
10:02:59	8968.7576598208	0.01454788586610956	H
10:03:59	8968.9085947809	0.0016828970725377608	H
10:04:59	8970.0073352896	0.012250548626833105	S
10:05:59	8969.311025994	-0.007762639087929667	B
10:06:59	8969.8790640731	0.006333129461714199	S
10:07:59	8968.644253058	-0.013766194686453036	H
10:08:59	8968.1482254498	-0.005530686625584877	B
10:09:59	8969.7116034399	0.01743256189347348	H
10:10:59	8970.2874013814	0.006419358469435204	H
10:11:59	8974.5971880598	0.04804513484971843	H
10:12:59	8979.5241329809	0.054898786183448886	H
10:13:59	8987.6560506858	0.09056067542636383	H
10:14:59	8989.7974778329	0.023826313946859697	H
10:15:59	8998.1944681374	0.09340577833043819	S
10:16:59	8993.4112976895	-0.0531570023835169	B
10:17:59	8996.2006447117	0.031015450421102	H
10:18:59	8996.2481473445	0.000528029939264545	S
10:19:59	8995.0055140499	-0.013812794781194715	H
10:20:59	8994.8298835835	-0.0019525331710693807	H
10:21:59	8992.6817512032	-0.023881856667690597	H
10:22:59	8990.6221434884	-0.022903153606260464	H
10:23:59	8988.2117237082	-0.02681037798863253	H
10:24:59	8984.6765677106	-0.03933102719727874	B
10:25:59	8987.455009039	0.03092422200689981	H
10:26:59	8988.4338984152	0.010891730475593234	H
10:27:59	8991.5101841783	0.03422493615536518	H
10:28:59	8994.6945120954	0.03541482856466062	S
10:29:59	8994.0108410804	-0.00760082528740384	B
10:30:59	8996.4011330906	0.026576485757404157	H
10:31:59	8998.5729997247	0.024141505052634085	H
10:32:59	8999.9790670365	0.01562544763312094	H
10:33:59	9006.1966686921	0.06908462352288304	S
10:34:59	9002.0032042516	-0.04656199053567813	B
10:35:59	9004.5132521248	0.027883214616216557	S
10:36:59	9001.2695485577	-0.036023086159973475	B
10:37:59	9003.9194189236	0.02943885139318499	H
10:38:59	9004.5717072471	0.007244493127386137	H
10:39:59	9005.8618956252	0.014328148190116066	S
10:40:59	9002.4685124812	-0.03767971553780355	H
10:41:59	9000.9053094782	-0.017364159628370596	B
10:42:59	9001.3398078585	0.004827274205881764	H
10:43:59	9003.6820052772	0.026020542149242668	S
10:44:59	9002.5883938506	-0.01214626889265484	B
10:45:59	9003.8767654541	0.014311124169369633	H
10:46:59	9007.9310828085	0.04502857446866411	H
10:47:59	9009.9242261094	0.02212653807603435	H
10:48:59	9017.677558965	0.08605325262483456	H
10:49:59	9021.3505557442	0.040731072442796314	S
10:50:59	9018.5213515517	-0.03136120445622439	B
10:51:59	9020.2097604282	0.018721570983579603	H
10:52:59	9021.7830995844	0.017442378813641225	S
10:53:59	9018.6198899287	-0.03506191204980534	H
10:54:59	9017.3443274753	-0.014143654671850947	H
10:55:59	9016.3787378072	-0.010708137928807222	H
10:56:59	9015.6296680988	-0.008307877587911195	B
10:57:59	9015.8102033267	0.002002469428613543	S
10:58:59	9015.1695172186	-0.007106251059554907	B
10:59:59	9018.2895515938	0.0346087155570571	H
11:00:59	9026.4120026949	0.09006642617352029	S
11:01:59	9022.5989161165	-0.04224365758246044	H
11:02:59	9016.3423656935	-0.06934310702678924	H
11:03:59	9015.0378256816	-0.014468616640631166	H
11:04:59	9009.3928330406	-0.06261751475872147	H
11:05:59	9005.4318621222	-0.04396490409291839	B
11:06:59	9005.4971092749	0.0007245310796855065	S
11:07:59	9002.2433609033	-0.03613069142234732	H
11:08:59	9002.2002443252	-0.0004789537048783982	B
11:09:59	9006.4956381024	0.0477149325789288	H
11:10:59	9007.4459643192	0.010551564726014217	S
11:11:59	9006.2100507187	-0.013721021534800664	H
11:12:59	9005.4053326151	-0.00893514696046575	B
11:13:59	9005.7780670801	0.00413900819821763	S
11:14:59	9005.4173458103	-0.004005442584903283	B
11:15:59	9007.1182404488	0.018887460438383744	S
11:16:59	9001.247918983	-0.06517424673564824	H
11:17:59	9000.6412907993	-0.006739378685703673	H
11:18:59	8999.7486780172	-0.00991721315471218	B
11:19:59	9001.4991346852	0.0194500616697846	H
11:20:59	9004.5379901686	0.0337594375995596	H
11:21:59	9005.6867034231	0.012757048232290864	H
11:22:59	9005.8830978502	0.002180782360822869	H
11:23:59	9005.9864333749	0.0011474224523820634	S
11:24:59	8999.8219297799	-0.06844895493239816	H
11:25:59	8998.1321847927	-0.01877531578274894	B
11:26:59	8998.6571334557	0.00583397367608382	H
11:27:59	8999.7494362169	0.012138508501892756	H
11:28:59	9000.2944371786	0.00605573483531187	H
11:29:59	9003.9606784796	0.0407346818105785	H
11:30:59	9004.1682391947	0.0023052156990882432	S
11:31:59	9004.139834056	-0.0003154665477620244	B
11:32:59	9006.4646519072	0.025819432994648363	H
11:33:59	9007.7497824298	0.01426897869775332	H
11:34:59	9009.8332905419	0.02313017304457755	S
11:35:59	9007.7661687374	-0.022942952858728317	H
11:36:59	9005.8816451436	-0.02092109806692254	H
11:37:59	9004.6659309853	-0.01349911320403458	H
11:38:59	9003.7257814002	-0.010440693661546162	H
11:39:59	9000.6713198436	-0.03392441785500904	B
11:40:59	9003.1395102703	0.027422292615665204	S
11:41:59	9002.6228848573	-0.005738280656568846	B
11:42:59	9005.1856073054	0.028466397858472128	H
11:43:59	9006.0996618389	0.010150313090247885	S
11:44:59	9004.4600919826	-0.018205104516514203	H
11:45:59	9002.353017503	-0.023400342253475894	B
11:46:59	9003.0082455449	0.007278408663002945	S
11:47:59	9002.8715245269	-0.0015186148259646176	H
11:48:59	9002.8328541301	-0.00042953402916352877	B
11:49:59	9006.5457727776	0.04124167034597495	S
11:50:59	9006.4183253619	-0.001415053217017712	B
11:51:59	9007.661483798	0.01380302792064957	H
11:52:59	9009.1186678461	0.01617716263784269	H
11:53:59	9011.1496104034	0.02254318798738973	H
11:54:59	9012.3626750683	0.013461819161228256	H
11:55:59	9012.7764751332	0.0045914715132882936	H
11:56:59	9014.4512306138	0.01858201504521281	H
11:57:59	9017.2083076414	0.030585078970048446	H
11:58:59	9024.6236071117	0.08223498024345338	H
11:59:59	9026.3614036988	0.01925616693565648	H
12:00:59	9027.1704363743	0.008962998924102326	S
12:01:59	9020.7846831082	-0.07073925668189125	B
12:02:59	9020.7984168084	0.00015224507270917976	H
12:03:59	9024.3702736569	0.03959579500018081	S
12:04:59	9022.1448908254	-0.024659702162209828	H
12:05:59	9021.1455857457	-0.01107613645970592	H
12:06:59	9015.9274809413	-0.0578430394987248	H
12:07:59	9014.2882427526	-0.018181581342186535	B
12:08:59	9016.8367845878	0.028272246976892658	H
12:09:59	9017.9163335999	0.011972591252236039	S
12:10:59	9014.79204226	-0.034645379534729875	H
12:11:59	9010.6851527402	-0.045557229723636176	H
12:12:59	9008.0358342572	-0.029401964868276283	B
12:13:59	9008.4226911771	0.00429457572125889	H
12:14:59	9010.8338271856	0.02676535161766358	H
12:15:59	9011.4233862978	0.006542780873641655	S
12:16:59	9007.9658486763	-0.038368385029573786	B
12:17:59	9008.3933042901	0.00474530677604108	H
12:18:59	9011.7799688694	0.03759454616269722	S
12:19:59	9010.4872722525	-0.01434452040956737	B
12:20:59	9012.8254474522	0.025949486737533927	H
12:21:59	9014.7830075234	0.021719715782945712	H
12:22:59	9014.8150271381	0.00035519007694006865	H
12:23:59	9017.5361591941	0.030185112482156558	H
12:24:59	9020.6068258329	0.03405216884734977	H
12:25:59	9021.5395612272	0.010340051532117547	S
12:26:59	9020.887939436	-0.007222955536345402	H
12:27:59	9018.5037723558	-0.026429405799142054	H
12:28:59	9017.7394027023	-0.008475570591240138	H
12:29:59	9012.665262123	-0.056268432172469914	B
12:30:59	9016.2101383466	0.03933216335568399	H
12:31:59	9018.9485963525	0.030372606271162086	H
12:32:59	9022.1277931117	0.035250192694141654	H
12:33:59	9022.6904422117	0.006236323768655198	S
12:34:59	9020.9785025453	-0.018973716070220966	H
12:35:59	9020.4951283446	-0.00535833447073493	B
12:36:59	9023.2351819005	0.030375866478649812	H
12:37:59	9024.3961900508	0.012866872323457151	S
12:38:59	9024.3108104971	-0.000946097133840447	H
12:39:59	9020.505867419	-0.042163253881652596	H
12:40:59	9020.3885954355	-0.0013000599436982917	B
12:41:59	9022.0734890548	0.01867872543930808	H
12:42:59	9022.1847604385	0.0012333238455219087	H
12:43:59	9022.8289149697	0.007139673463833883	H
12:44:59	9024.0350271085	0.013367339114680786	H
12:45:59	9027.5265254197	0.03869109883451047	H
12:46:59	9044.3393417201	0.1862394561019432	H
12:47:59	9063.2379564909	0.2089551713702715	H
12:48:59	9070.4407144498	0.07947223711301676	H
12:49:59	9071.0485950998	0.006701776342934321	S
12:50:59	9065.087942254	-0.06571073656270214	H
12:51:59	9059.9160473733	-0.05705289252178268	B
12:52:59	9065.2134236856	0.05847047902651302	S
12:53:59	9064.9184653992	-0.0032537379167446893	B
12:54:59	9065.3960888436	0.005268921570810432	S
12:55:59	9062.9577881656	-0.02689679142646298	H
12:56:59	9059.4264882082	-0.03896410024121475	B
12:57:59	9059.9905590914	0.006226342075118607	S
12:58:59	9055.4251779331	-0.05039057302017281	B
12:59:59	9057.7617335568	0.025802826237165212	H
13:00:59	9064.4125973252	0.07342723251109881	S
13:01:59	9055.0606710288	-0.10317189554190963	H
13:02:59	9051.6752380156	-0.037387193042575526	B
13:03:59	9054.0864323446	0.02663810030296083	H
13:04:59	9054.1620804694	0.0008355136143697667	H
13:05:59	9055.7037781488	0.017027502552952517	H
13:06:59	9057.2326939349	0.016883456256485938	H
13:07:59	9060.0437495976	0.031036584326493016	H
13:08:59	9061.043457421	0.011034249403525789	S
13:09:59	9058.1148086309	-0.03232131932554045	B
13:10:59	9061.3676613639	0.03591092409096166	H
13:11:59	9062.3637032323	0.010992180271498916	S
13:12:59	9057.7493643998	-0.05091760807231909	H
13:13:59	9057.5043756337	-0.002704742163250825	H
13:14:59	9054.6038179054	-0.03202380708866751	H
13:15:59	9054.052485977	-0.006088967993384512	H
13:16:59	9047.9451295276	-0.06745439634748185	B
13:17:59	9051.9295136184	0.04403634232702017	H
13:18:59	9054.5593490015	0.02905276028877827	S
13:19:59	9054.2495517182	-0.00342145068974976	B
13:20:59	9054.7803307198	0.005862208663099947	H
13:21:59	9058.0837463875	0.0364825600074805	H
13:22:59	9059.2465538368	0.012837234473172482	H
13:23:59	9060.3494544124	0.012174307974141253	H
13:24:59	9062.3855777314	0.022472900512773012	S
13:25:59	9061.4192379894	-0.010663193854556344	H
13:26:59	9060.4585178963	-0.01060231369795681	H
13:27:59	9055.269111835	-0.05727531394852818	H
13:28:59	9054.4016923388	-0.009579168608748925	B
13:29:59	9054.4090454245	8.121006720019218e-05	H
13:30:59	9058.3526939629	0.04355500749540677	H
13:31:59	9060.2676304933	0.02114000851033763	S
13:32:59	9058.3845802975	-0.020783604553384464	B
13:33:59	9059.509084015	0.012413954249051683	H
13:34:59	9070.3540262859	0.1197078359360033	S
13:35:59	9068.4275545244	-0.021239212448793742	B
13:36:59	9070.0533779849	0.017928394429177003	H
13:37:59	9077.7470819146	0.08482534345801365	S
13:38:59	9075.3924949232	-0.025938010501422994	B
13:39:59	9076.389440418	0.010985150177871997	S
13:40:59	9074.3418431668	-0.02255960109073039	B
13:41:59	9074.5229825167	0.0019961706648450933	S
13:42:59	9073.9732602599	-0.006057863954503696	B
13:43:59	9074.4561805502	0.005322037837770083	H
13:44:59	9074.7217436187	0.0029264901743592977	S
13:45:59	9073.305641129	-0.015604913623892384	B
13:46:59	9075.0219841565	0.01891640263631599	S
13:47:59	9070.9458671324	-0.04491578126440404	H
13:48:59	9070.8351996911	-0.0012200209649532315	H
13:49:59	9067.7150331404	-0.034397786775000876	H
13:50:59	9066.8535257914	-0.009500820723297903	B
13:51:59	9072.3919225702	0.061083999681300634	H
13:52:59	9075.4904478442	0.034153344569391876	S
13:53:59	9073.907270991	-0.01744453219689941	B
13:54:59	9077.9675584876	0.04474684802633299	S
13:55:59	9070.0812995266	-0.08687251755627225	B
13:56:59	9073.3843968359	0.036417504983902615	H
13:57:59	9074.6713379119	0.014183693974745297	H
13:58:59	9077.7075551264	0.03345815073011876	H
13:59:59	9078.6693338588	0.010594951716147	H
14:00:59	9083.3393737203	0.05143969550784657	S
14:01:59	9082.7594860193	-0.006384080536260772	B
14:02:59	9084.2727951908	0.01666133705102601	S
14:03:59	9080.7240012915	-0.039065250233105336	H
14:04:59	9076.9961652148	-0.0410521900695491	H
14:05:59	9074.8869539398	-0.02323688626290625	H
14:06:59	9071.6928092382	-0.035197625246593395	H
14:07:59	9071.0151720641	-0.0074697985078344496	H
14:08:59	9069.7665123066	-0.013765380542479975	H
14:09:59	9069.1029657554	-0.00731602682713694	H
14:10:59	9066.8854703274	-0.024451099919968855	B
14:11:59	9067.34391597	0.0050562637423884884	S
14:12:59	9065.5514244338	-0.019768650586231527	B
14:13:59	9065.7081789213	0.0017291224787390183	S
14:14:59	9065.3597033015	-0.003843887459465788	H
14:15:59	9065.3195322699	-0.00044312672541178	H
14:16:59	9063.6542640146	-0.01836965866863911	H
14:17:59	9062.1077041339	-0.017063315034430922	H
14:18:59	9062.0131053978	-0.001043893310339507	H
14:19:59	9058.725448184	-0.036279546007750116	B
14:20:59	9061.1252240336	0.026491318931426314	H
14:21:59	9061.481422342	0.003931060432265937	H
14:22:59	9062.8406771985	0.015000360240743185	S
14:23:59	9061.9453837743	-0.009878728492395595	B
14:24:59	9063.5100283086	0.01726609980568436	H
14:25:59	9064.1309848983	0.006851171210283693	H
14:26:59	9064.9603212533	0.009149651040809935	H
14:27:59	9066.341687476	0.015238524756270785	H
14:28:59	9067.0464030717	0.007772877087484436	S
14:29:59	9065.9614954865	-0.011965391341028739	B
14:30:59	9068.7380561275	0.03062621259072754	S
14:31:59	9068.1362565602	-0.006635979158030336	H
14:32:59	9065.5496590008	-0.02852402617492171	B
14:33:59	9066.3552076643	0.008885822634047438	S
14:34:59	9065.5120306217	-0.00930006627016552	B
14:35:59	9067.3079870594	0.019810865968003695	H
14:36:59	9068.9702460457	0.01833244209496723	H
14:37:59	9070.1042344083	0.01250404766842215	H
14:38:59	9071.4049981006	0.014341220990215299	S
14:39:59	9070.8683105706	-0.005916255862362198	B
14:40:59	9071.7725665053	0.009968791341024574	S
14:41:59	9071.3480852549	-0.004679143434079704	B
14:42:59	9072.8942463028	0.01704444624292259	H
14:43:59	9073.5653749478	0.007397073379030595	H
14:44:59	9074.0075719143	0.004873464269303529	S
14:45:59	9073.9992355769	-9.187051403253694e-05	B
14:46:59	9074.4602456608	0.005080561193927128	S
14:47:59	9074.123513755	-0.003710765121954096	B
14:48:59	9074.715274198	0.006521406085165767	S
14:49:59	9066.114962034	-0.09477225349927734	H
14:50:59	9064.8395479074	-0.014067923602784645	H
14:51:59	9062.3769611855	-0.027166357538767855	H
14:52:59	9059.9074822475	-0.027249792726321647	B
14:53:59	9061.8852095126	0.021829442176712188	S
14:54:59	9059.3517605307	-0.027957195697427877	B
14:55:59	9060.0348459958	0.007540114162205553	S
14:56:59	9059.8819809136	-0.001687246073537031	H
14:57:59	9057.9101583237	-0.02176432975676316	B
14:58:59	9058.1206352578	0.0023236809641475086	S
14:59:59	9056.6952651054	-0.015735826556022046	B
15:00:59	9067.0598617432	0.1144412651017928	H
15:01:59	9067.3313418122	0.0029941356199115208	S
15:02:59	9065.0073215012	-0.02563069797927373	H
15:03:59	9062.9797044142	-0.02236751736748073	B
15:04:59	9067.32708429	0.047968549170236394	H
15:05:59	9070.0440424456	0.029964267642957818	H
15:06:59	9070.1554387553	0.0012281782666111539	H
15:07:59	9072.3021534604	0.02366789323065365	S
15:08:59	9069.9989158857	-0.02538757567526956	H
15:09:59	9067.7473688081	-0.0248241162813842	B
15:10:59	9068.2077692375	0.005077340718416886	H
15:11:59	9069.2805682522	0.011830331218679572	S
15:12:59	9067.9831230962	-0.014305932496347304	B
15:13:59	9070.4994458261	0.027749530361286454	H
15:14:59	9072.556500307	0.022678513936146366	S
15:15:59	9072.5010664548	-0.0006110058636486489	H
15:16:59	9072.2967692499	-0.002251828943351311	H
15:17:59	9072.2357296461	-0.0006728131293924893	H
15:18:59	9071.8316384472	-0.004454152327403354	H
15:19:59	9070.3322643748	-0.016527798708761733	H
15:20:59	9068.5272682802	-0.01989999971322477	H
15:21:59	9067.3439898027	-0.013048187897483167	H
15:22:59	9067.2107079957	-0.0014699101208727596	H
15:23:59	9064.1825214316	-0.033397112536830906	B
15:24:59	9064.7471288986	0.006228994900150579	H
15:25:59	9065.9592477101	0.01337178847091597	H
15:26:59	9066.3552585417	0.004368107342866465	H
15:27:59	9074.6705749752	0.09171619902789248	H
15:28:59	9075.6055900311	0.010303570230733685	S
15:29:59	9074.3799042983	-0.013505277643923473	B
15:30:59	9079.9436108798	0.06131225097668025	S
15:31:59	9077.9724234944	-0.021709246993973252	H
15:32:59	9074.3493859561	-0.03991020647874554	B
15:33:59	9074.4116710965	0.0006863868444043599	S
15:34:59	9074.1492035916	-0.0028923914234241645	H
15:35:59	9073.1730768644	-0.010757225887516281	H
15:36:59	9065.1449479399	-0.08848204323325785	B
15:37:59	9067.3939046479	0.024808833404391918	S
15:38:59	9065.0727920273	-0.025598453591067934	H
15:39:59	9060.0094967316	-0.05585498772997664	B
15:40:59	9062.0037970183	0.022012121371613937	S
15:41:59	9061.7098316525	-0.0032439333770335277	H
15:42:59	9060.4597134183	-0.013795610954497972	B
15:43:59	9060.6640790093	0.0022555763996997737	H
15:44:59	9061.0935402244	0.00473984259160187	H
15:45:59	9062.446079766	0.01492689083934217	S
15:46:59	9060.6469041835	-0.01985309006710444	H
15:47:59	9059.5046909201	-0.012606310294182056	H
15:48:59	9056.5255138799	-0.03288454658216364	H
15:49:59	9053.9685576595	-0.028233302235843874	H
15:50:59	9052.9534144309	-0.011212135563928102	H
15:51:59	9051.0463337471	-0.02106584002476831	B
15:52:59	9054.9117180569	0.04270649124165667	H
15:53:59	9055.765369435	0.00942749531613573	S
15:54:59	9051.0217233665	-0.05238260792963162	H
15:55:59	9050.5840624525	-0.004835486284051784	B
15:56:59	9052.6361190897	0.022673195708030933	H
15:57:59	9053.5599755686	0.010205386218398272	S
15:58:59	9050.3994608572	-0.03490908239332721	B
